mTCI,HYDRO_GP,Transect,SPECIES,Year,medYear,time,TCI
0,Group 1,50,Eucalyptus largiflorens,2018,2018,0,0
0.72,Group 1,50,Eucalyptus largiflorens,2018,2018,0,11
0.35,Group 1,50,Eucalyptus largiflorens,2018,2018,0,9
0.6,Group 1,50,Eucalyptus largiflorens,2018,2018,0,10
0.6375,Group 1,50,Eucalyptus largiflorens,2018,2018,0,11
0.49,Group 1,50,Eucalyptus largiflorens,2018,2018,0,10
0.5625,Group 1,50,Eucalyptus largiflorens,2018,2018,0,10
0.385,Group 1,50,Eucalyptus largiflorens,2018,2018,0,9
0.64,Group 5,51,Eucalyptus largiflorens,2018,2018,0,10
0.72,Group 5,51,Eucalyptus largiflorens,2018,2018,0,11
0.72,Group 5,51,Eucalyptus largiflorens,2018,2018,0,11
0.72,Group 5,51,Eucalyptus largiflorens,2018,2018,0,11
0.63,Group 5,51,Eucalyptus largiflorens,2018,2018,0,11
0.595,Group 5,51,Eucalyptus largiflorens,2018,2018,0,11
0.63,Group 5,51,Eucalyptus largiflorens,2018,2018,0,11
0.5625,Group 5,51,Eucalyptus largiflorens,2018,2018,0,10
0.57,Group 5,51,Eucalyptus largiflorens,2018,2018,0,11
0.57,Group 5,51,Eucalyptus largiflorens,2018,2018,0,11
0.475,Group 5,51,Eucalyptus largiflorens,2018,2018,0,11
0.72,Group 5,51,Eucalyptus largiflorens,2018,2018,0,11
0.675,Group 5,51,Eucalyptus largiflorens,2018,2018,0,11
0.42,Group 5,51,Eucalyptus largiflorens,2018,2018,0,9
0.54,Group 5,51,Eucalyptus largiflorens,2018,2018,0,10
0.72,Group 5,51,Eucalyptus largiflorens,2018,2018,0,11
0.8075,Group 5,51,Eucalyptus largiflorens,2018,2018,0,13
0.68,Group 5,51,Eucalyptus largiflorens,2018,2018,0,11
0.5625,Group 5,51,Eucalyptus largiflorens,2018,2018,0,10
0.525,Group 5,51,Eucalyptus largiflorens,2018,2018,0,10
0.57,Group 5,51,Eucalyptus largiflorens,2018,2018,0,11
0.4675,Group 5,51,Eucalyptus largiflorens,2018,2018,0,10
0.72,Group 5,51,Eucalyptus largiflorens,2018,2018,0,11
0.64,Group 5,51,Eucalyptus largiflorens,2018,2018,0,10
0.68,Group 5,51,Eucalyptus largiflorens,2018,2018,0,11
0.6375,Group 5,51,Eucalyptus largiflorens,2018,2018,0,11
0,Group 5,51,Eucalyptus largiflorens,2018,2018,0,0
0.6,Group 5,51,Eucalyptus largiflorens,2018,2018,0,10
0.68,Group 5,51,Eucalyptus largiflorens,2018,2018,0,11
0.765,Group 5,51,Eucalyptus largiflorens,2018,2018,0,12
0.7125,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,12
0.4875,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,10
0.6375,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.455,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,10
0.455,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,10
0,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0.6,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,10
0,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0.6,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,10
0,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0.4875,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,10
0.63,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.7125,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,12
0.665,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,12
0,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0.665,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,12
0.72,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.76,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,12
0,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0.76,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,12
0.8075,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,13
0.7125,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,12
0.72,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.76,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,12
0.76,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,12
0.7125,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,12
0.7125,Group 1,53,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,12
0.6375,Group 1,53,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.68,Group 1,53,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.68,Group 1,53,Eucalyptus largiflorens,2018,2018,0,11
0.765,Group 1,53,Eucalyptus largiflorens,2018,2018,0,12
0.68,Group 1,53,Eucalyptus largiflorens,2018,2018,0,11
0.6,Group 1,53,Eucalyptus largiflorens,2018,2018,0,10
0.6375,Group 1,53,Eucalyptus largiflorens,2018,2018,0,11
0.5625,Group 1,53,Eucalyptus largiflorens,2018,2018,0,10
0.72,Group 1,53,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0,Group 1,53,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0.525,Group 1,53,Eucalyptus largiflorens,2018,2018,0,10
0.525,Group 1,53,Eucalyptus largiflorens,2018,2018,0,10
0.64,Group 1,53,Eucalyptus largiflorens,2018,2018,0,10
0.68,Group 1,53,Eucalyptus largiflorens,2018,2018,0,11
0.68,Group 1,53,Eucalyptus largiflorens,2018,2018,0,11
0.56,Group 1,53,Eucalyptus largiflorens,2018,2018,0,10
0.68,Group 1,53,Eucalyptus largiflorens,2018,2018,0,11
0,Group 1,53,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0.76,Group 1,53,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,12
0.595,Group 1,53,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.595,Group 1,53,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.7125,Group 1,53,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,12
0.7125,Group 1,53,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,12
0.675,Group 1,53,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.025,Group 1,53,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,5
0.6375,Group 1,53,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0,Group 1,53,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0.675,Group 1,53,Eucalyptus largiflorens,2018,2018,0,11
0.72,Group 1,53,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.68,Group 0,54,Eucalyptus largiflorens,2018,2018,0,11
0.68,Group 0,54,Eucalyptus largiflorens,2018,2018,0,11
0.52,Group 0,54,Eucalyptus largiflorens,2018,2018,0,10
0,Group 0,54,Eucalyptus largiflorens,2018,2018,0,0
0.525,Group 0,54,Eucalyptus largiflorens,2018,2018,0,10
0.245,Group 0,54,Eucalyptus largiflorens,2018,2018,0,8
0.6,Group 0,54,Eucalyptus largiflorens,2018,2018,0,10
0.6375,Group 0,54,Eucalyptus largiflorens,2018,2018,0,11
0.64,Group 0,54,Eucalyptus largiflorens,2018,2018,0,10
0.68,Group 0,54,Eucalyptus largiflorens,2018,2018,0,11
0.07,Group 0,54,Eucalyptus largiflorens,2018,2018,0,6
0.595,Group 0,54,Eucalyptus largiflorens,2018,2018,0,11
0.6,Group 0,54,Eucalyptus largiflorens,2018,2018,0,10
0.4875,Group 0,54,Eucalyptus largiflorens,2018,2018,0,10
0,Group 0,54,Eucalyptus largiflorens,2018,2018,0,0
0,Group 0,54,Eucalyptus largiflorens,2018,2018,0,0
0.245,Group 0,54,Eucalyptus largiflorens,2018,2018,0,8
0,Group 0,54,Eucalyptus largiflorens,2018,2018,0,0
0.42,Group 0,54,Eucalyptus largiflorens,2018,2018,0,9
0.42,Group 0,54,Eucalyptus largiflorens,2018,2018,0,9
0.525,Group 0,54,Eucalyptus largiflorens,2018,2018,0,10
0.675,Group 0,54,Eucalyptus largiflorens,2018,2018,0,11
0.68,Group 0,54,Eucalyptus largiflorens,2018,2018,0,11
0.6375,Group 0,54,Eucalyptus largiflorens,2018,2018,0,11
0.56,Group 0,54,Eucalyptus largiflorens,2018,2018,0,10
0.6,Group 0,54,Eucalyptus largiflorens,2018,2018,0,10
0.5625,Group 0,54,Eucalyptus largiflorens,2018,2018,0,10
0.375,Group 0,54,Eucalyptus largiflorens,2018,2018,0,9
0.5625,Group 0,54,Eucalyptus largiflorens,2018,2018,0,10
0.15,Group 0,54,Eucalyptus largiflorens,2018,2018,0,7
0.6,Group 0,55,Eucalyptus largiflorens,2018,2018,0,10
0.4875,Group 0,55,Eucalyptus largiflorens,2018,2018,0,10
0.6,Group 0,55,Eucalyptus largiflorens,2018,2018,0,10
0,Group 0,55,Eucalyptus largiflorens,2018,2018,0,0
0.49,Group 0,55,Eucalyptus largiflorens,2018,2018,0,10
0.42,Group 0,55,Eucalyptus largiflorens,2018,2018,0,9
0.525,Group 0,55,Eucalyptus largiflorens,2018,2018,0,10
0.56,Group 0,55,Eucalyptus largiflorens,2018,2018,0,10
0.35,Group 0,55,Eucalyptus largiflorens,2018,2018,0,9
0,Group 0,55,Eucalyptus largiflorens,2018,2018,0,0
0.4875,Group 0,55,Eucalyptus largiflorens,2018,2018,0,10
0,Group 0,55,Eucalyptus largiflorens,2018,2018,0,0
0.6,Group 0,55,Eucalyptus largiflorens,2018,2018,0,10
0.5625,Group 0,55,Eucalyptus largiflorens,2018,2018,0,10
0,Group 0,55,Eucalyptus largiflorens,2018,2018,0,0
0,Group 0,55,Eucalyptus largiflorens,2018,2018,0,0
0,Group 0,55,Eucalyptus largiflorens,2018,2018,0,0
0.375,Group 0,55,Eucalyptus largiflorens,2018,2018,0,9
0.52,Group 0,55,Eucalyptus largiflorens,2018,2018,0,10
0.52,Group 0,55,Eucalyptus largiflorens,2018,2018,0,10
0.6,Group 0,55,Eucalyptus largiflorens,2018,2018,0,10
0.52,Group 0,55,Eucalyptus largiflorens,2018,2018,0,10
0.5625,Group 0,55,Eucalyptus largiflorens,2018,2018,0,10
0.5625,Group 0,55,Eucalyptus largiflorens,2018,2018,0,10
0.64,Group 0,55,Eucalyptus largiflorens,2018,2018,0,10
0.64,Group 0,55,Eucalyptus largiflorens,2018,2018,0,10
0.5625,Group 0,55,Eucalyptus largiflorens,2018,2018,0,10
0.4,Group 0,55,Eucalyptus largiflorens,2018,2018,0,9
0.4125,Group 0,55,Eucalyptus largiflorens,2018,2018,0,9
0.56,Group 0,55,Eucalyptus largiflorens,2018,2018,0,10
0.7125,Group 5,56,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,12
0.64,Group 5,56,Eucalyptus largiflorens,2018,2018,0,10
0.48,Group 5,56,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,9
0.64,Group 5,56,Eucalyptus largiflorens,2018,2018,0,10
0.6,Group 5,56,Eucalyptus largiflorens,2018,2018,0,10
0.6,Group 5,56,Eucalyptus largiflorens,2018,2018,0,10
0.64,Group 5,56,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,10
0.54,Group 5,56,Acacia stenophylla,2018,2018,0,10
0.45,Group 5,56,Acacia stenophylla,2018,2018,0,9
0.45,Group 5,56,Acacia stenophylla,2018,2018,0,10
0.6,Group 5,56,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,10
0.675,Group 5,56,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.8075,Group 5,56,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,13
0.56,Group 5,56,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,10
0.68,Group 5,56,Eucalyptus largiflorens,2018,2018,0,11
0.68,Group 5,56,Eucalyptus largiflorens,2018,2018,0,11
0.6375,Group 5,56,Eucalyptus largiflorens,2018,2018,0,11
0.57,Group 5,56,Acacia stenophylla,2018,2018,0,11
0.57,Group 5,56,Acacia stenophylla,2018,2018,0,11
0.57,Group 5,56,Acacia stenophylla,2018,2018,0,11
0.64,Group 5,56,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,10
0.6375,Group 5,56,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.56,Group 5,56,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,10
0.76,Group 5,56,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,12
0.54,Group 5,56,Acacia stenophylla,2018,2018,0,10
0.68,Group 5,56,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.4,Group 5,56,Acacia stenophylla,2018,2018,0,9
0.675,Group 5,56,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.675,Group 5,56,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.49,Group 5,56,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,10
0.6,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,10
0.64,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,10
0.72,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0.675,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.1125,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,7
0.72,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.4125,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,9
0.52,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,10
0,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0.6,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,10
0.64,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,10
0,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0.6,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,10
0.525,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,10
0,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0.6375,Group 2,58,Eucalyptus largiflorens,2018,2018,0,11
0.6,Group 2,58,Eucalyptus largiflorens,2018,2018,0,10
0.675,Group 2,58,Eucalyptus largiflorens,2018,2018,0,11
0.6375,Group 2,58,Eucalyptus largiflorens,2018,2018,0,11
0.6375,Group 2,58,Eucalyptus largiflorens,2018,2018,0,11
0.6,Group 2,58,Eucalyptus largiflorens,2018,2018,0,10
0.56,Group 2,58,Eucalyptus largiflorens,2018,2018,0,10
0.6375,Group 2,58,Eucalyptus largiflorens,2018,2018,0,11
0.5625,Group 2,58,Eucalyptus largiflorens,2018,2018,0,10
0.21,Group 2,58,Eucalyptus largiflorens,2018,2018,0,8
0.56,Group 2,58,Eucalyptus largiflorens,2018,2018,0,10
0.68,Group 2,58,Eucalyptus largiflorens,2018,2018,0,11
0.6375,Group 2,58,Eucalyptus largiflorens,2018,2018,0,11
0.52,Group 2,58,Eucalyptus largiflorens,2018,2018,0,10
0,Group 2,58,Eucalyptus largiflorens,2018,2018,0,0
0.3,Group 2,58,Eucalyptus largiflorens,2018,2018,0,8
0.3,Group 2,58,Eucalyptus largiflorens,2018,2018,0,8
0.52,Group 2,58,Eucalyptus largiflorens,2018,2018,0,10
0,Group 2,58,Eucalyptus largiflorens,2018,2018,0,0
0,Group 2,58,Eucalyptus largiflorens,2018,2018,0,0
0.68,Group 2,58,Eucalyptus largiflorens,2018,2018,0,11
0,Group 2,58,Eucalyptus largiflorens,2018,2018,0,0
0.68,Group 2,58,Eucalyptus largiflorens,2018,2018,0,11
0.6,Group 2,58,Eucalyptus largiflorens,2018,2018,0,10
0.64,Group 2,58,Eucalyptus largiflorens,2018,2018,0,10
0,Group 2,58,Eucalyptus largiflorens,2018,2018,0,0
0.15,Group 2,58,Eucalyptus largiflorens,2018,2018,0,7
0.4875,Group 2,58,Eucalyptus largiflorens,2018,2018,0,10
0.675,Group 2,58,Eucalyptus largiflorens,2018,2018,0,11
0.525,Group 2,58,Eucalyptus largiflorens,2018,2018,0,10
0.3,Group 1,59,Acacia stenophylla,2018,2018,0,8
0.39,Group 1,59,Acacia stenophylla,2018,2018,0,9
0.42,Group 1,59,Acacia stenophylla,2018,2018,0,9
0.45,Group 1,59,Acacia stenophylla,2018,2018,0,9
0.4,Group 1,59,Acacia stenophylla,2018,2018,0,9
0.325,Group 1,59,Acacia stenophylla,2018,2018,0,9
0.3,Group 1,59,Acacia stenophylla,2018,2018,0,8
0.275,Group 1,59,Acacia stenophylla,2018,2018,0,8
0.39,Group 1,59,Acacia stenophylla,2018,2018,0,9
0.25,Group 1,59,Acacia stenophylla,2018,2018,0,8
0.39,Group 1,59,Acacia stenophylla,2018,2018,0,9
0.21,Group 1,59,Acacia stenophylla,2018,2018,0,7
0.42,Group 1,59,Acacia stenophylla,2018,2018,0,9
0.3,Group 1,59,Acacia stenophylla,2018,2018,0,8
0.48,Group 1,59,Acacia stenophylla,2018,2018,0,9
0.42,Group 1,59,Acacia stenophylla,2018,2018,0,9
0.45,Group 1,59,Acacia stenophylla,2018,2018,0,9
0.45,Group 1,59,Acacia stenophylla,2018,2018,0,9
0.375,Group 1,59,Acacia stenophylla,2018,2018,0,9
0.42,Group 1,59,Acacia stenophylla,2018,2018,0,9
0.68,Group 5,60,Eucalyptus largiflorens,2018,2018,0,11
0.6,Group 5,60,Eucalyptus largiflorens,2018,2018,0,10
0.6375,Group 5,60,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.675,Group 5,60,Eucalyptus largiflorens,2018,2018,0,11
0.675,Group 5,60,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.52,Group 5,60,Eucalyptus largiflorens,2018,2018,0,10
0.52,Group 5,60,Eucalyptus largiflorens,2018,2018,0,10
0.6375,Group 5,60,Eucalyptus largiflorens,2018,2018,0,11
0.6375,Group 5,60,Eucalyptus largiflorens,2018,2018,0,11
0.72,Group 5,60,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.6375,Group 5,60,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.45,Group 5,60,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,9
0.64,Group 5,60,Eucalyptus largiflorens,2018,2018,0,10
0.64,Group 5,60,Eucalyptus largiflorens,2018,2018,0,10
0.5625,Group 5,60,Eucalyptus largiflorens,2018,2018,0,10
0.52,Group 5,60,Eucalyptus largiflorens,2018,2018,0,10
0.64,Group 5,60,Eucalyptus largiflorens,2018,2018,0,10
0.4875,Group 5,60,Eucalyptus largiflorens,2018,2018,0,10
0.595,Group 5,60,Eucalyptus largiflorens,2018,2018,0,11
0.56,Group 5,60,Eucalyptus largiflorens,2018,2018,0,10
0.64,Group 5,60,Eucalyptus largiflorens,2018,2018,0,10
0.5625,Group 5,60,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,10
0.64,Group 5,60,Eucalyptus largiflorens,2018,2018,0,10
0.68,Group 5,60,Eucalyptus largiflorens,2018,2018,0,11
0.56,Group 5,60,Eucalyptus largiflorens,2018,2018,0,10
0.64,Group 5,60,Eucalyptus largiflorens,2018,2018,0,10
0.64,Group 5,60,Eucalyptus largiflorens,2018,2018,0,10
0.68,Group 5,60,Eucalyptus largiflorens,2018,2018,0,11
0.52,Group 5,60,Eucalyptus largiflorens,2018,2018,0,10
0.7225,Group 5,60,Eucalyptus largiflorens,2018,2018,0,12
0.6,mixed,61,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,10
0.525,mixed,61,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,10
0,mixed,61,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0.675,mixed,61,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.6375,mixed,61,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.72,mixed,61,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.72,mixed,61,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.56,mixed,61,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,10
0.68,mixed,61,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.72,mixed,61,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.675,mixed,61,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.675,mixed,61,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.525,mixed,61,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,10
0.6375,mixed,61,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.595,mixed,61,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.6,mixed,61,Eucalyptus largiflorens,2018,2018,0,10
0.64,mixed,61,Eucalyptus largiflorens,2018,2018,0,10
0.6,mixed,61,Eucalyptus largiflorens,2018,2018,0,10
0.68,mixed,61,Eucalyptus largiflorens,2018,2018,0,11
0.64,mixed,61,Eucalyptus largiflorens,2018,2018,0,10
0.6,mixed,61,Eucalyptus largiflorens,2018,2018,0,10
0,mixed,61,Eucalyptus largiflorens,2018,2018,0,0
0.64,mixed,61,Eucalyptus largiflorens,2018,2018,0,10
0,mixed,61,Eucalyptus largiflorens,2018,2018,0,0
0.64,mixed,61,Eucalyptus largiflorens,2018,2018,0,10
0.425,mixed,61,Eucalyptus largiflorens,2018,2018,0,10
0.5625,mixed,61,Eucalyptus largiflorens,2018,2018,0,10
0.56,mixed,61,Eucalyptus largiflorens,2018,2018,0,10
0.6,mixed,61,Eucalyptus largiflorens,2018,2018,0,10
0.1875,mixed,61,Eucalyptus largiflorens,2018,2018,0,8
0.6,Group 5,62,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,10
0.5625,Group 5,62,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,10
0.5625,Group 5,62,Eucalyptus largiflorens,2018,2018,0,10
0,Group 5,62,Acacia stenophylla,2018,2018,0,0
0.25,Group 5,62,Acacia stenophylla,2018,2018,0,8
0.68,Group 5,62,Eucalyptus largiflorens,2018,2018,0,11
0.08,Group 5,62,Acacia stenophylla,2018,2018,0,5
0.64,Group 5,62,Eucalyptus largiflorens,2018,2018,0,10
0.4,Group 5,62,Acacia stenophylla,2018,2018,0,9
0.6375,Group 5,62,Eucalyptus largiflorens,2018,2018,0,11
0.6375,Group 5,62,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.05,Group 5,62,Acacia stenophylla,2018,2018,0,5
0.675,Group 5,62,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.36,Group 5,62,Acacia stenophylla,2018,2018,0,8
0.8075,Group 5,62,Eucalyptus largiflorens,2018,2018,0,13
0.6375,Group 5,62,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.5625,Group 5,62,Eucalyptus largiflorens,2018,2018,0,10
0.675,Group 5,62,Eucalyptus largiflorens,2018,2018,0,11
0.6,Group 5,62,Eucalyptus largiflorens,2018,2018,0,10
0,Group 5,62,Acacia stenophylla,2018,2018,0,0
0.675,Group 5,62,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.76,Group 5,62,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,12
0.475,Group 5,62,Acacia stenophylla,2018,2018,0,11
0.25,Group 5,62,Acacia stenophylla,2018,2018,0,8
0.675,Group 5,62,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.595,Group 5,62,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.325,Group 5,62,Acacia stenophylla,2018,2018,0,9
0.375,Group 5,62,Acacia stenophylla,2018,2018,0,9
0.4,Group 5,62,Acacia stenophylla,2018,2018,0,9
0.32,Group 5,62,Acacia stenophylla,2018,2018,0,8
0.6,Group 5,63,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,10
0.6,Group 5,63,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,10
0.675,Group 5,63,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.6,Group 5,63,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,10
0.7125,Group 5,63,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,12
0.675,Group 5,63,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.4875,Group 5,63,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,10
0.5625,Group 5,63,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,10
